HouseNumber,Address,City,State,Country,PostCode,County,Latitude,Longitude,Xstart,Ystart,Xend,Yend,Link,featurecla,scalerank,name,name_abb,name_alt,note,delta,dam_name,year,admin,min_zoom,min_label,,,,,,,,,,
N/A,,,,,,,116.351772757422,50.4791461192464,116.371772757422,50.4991461192464,116.331772757422,50.4591461192464,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=50.4991461192464,116.371772757422&visible=50.4591461192464,116.331772757422",Lake,9,,,,_untitled_276,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,97.3232851919959,48.8388020208052,97.3432851919959,48.8588020208052,97.3032851919959,48.8188020208052,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=48.8588020208052,97.3432851919959&visible=48.8188020208052,97.3032851919959",Lake,9,Telmen Nuur,Telmen Nuur,,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,99.1054389994345,49.2272154865554,99.1254389994345,49.2472154865554,99.0854389994345,49.2072154865554,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.2472154865554,99.1254389994345&visible=49.2072154865554,99.0854389994345",Lake,9,Sangiyn Dalay Nuur,Sangiyn Dalay Nuur,,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,115.588769554721,49.5165754235258,115.608769554721,49.5365754235258,115.568769554721,49.4965754235258,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.5365754235258,115.608769554721&visible=49.4965754235258,115.568769554721",Lake,9,Hh Nuur,Hh Nuur,,,,,-99,,7,8,,,,,,,,,,
N/A,,Yar Muhammad,Baluchistan,Mauritius,,,17.7750189152429,66.0298142273582,17.7950189152429,66.0498142273582,17.7550189152429,66.0098142273582,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=66.0498142273582,17.7950189152429&visible=66.0098142273582,17.7550189152429",Lake,6,Uddjaure,Uddjaure,,,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,115.82283664097,49.509069138284,115.84283664097,49.529069138284,115.80283664097,49.489069138284,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.529069138284,115.84283664097&visible=49.489069138284,115.80283664097",Lake,9,,,,_untitled_275,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,116.118538018156,49.3895573026685,116.138538018156,49.4095573026685,116.098538018156,49.3695573026685,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.4095573026685,116.138538018156&visible=49.3695573026685,116.098538018156",Lake,9,,,,_untitled_274,,,-99,,7,8,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-49.873147074797,-19.9567437670102,-49.853147074797,-19.9367437670102,-49.893147074797,-19.9767437670102,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-19.9367437670102,-49.853147074797&visible=-19.9767437670102,-49.893147074797",Reservoir,8,Represa Agua Vermetha,Rs. Agua Vermetha,,,,,1979,,6,7,,,,,,,,,,
N/A,,,,,,,116.352612910163,32.2800839593309,116.372612910163,32.3000839593309,116.332612910163,32.2600839593309,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=32.3000839593309,116.372612910163&visible=32.2600839593309,116.332612910163",Lake,9,,,,_untitled_297,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,116.783789836252,30.2834120849968,116.803789836252,30.3034120849968,116.763789836252,30.2634120849968,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.3034120849968,116.803789836252&visible=30.2634120849968,116.763789836252",Lake,9,Wuchang Hu,Wuchang Hu,,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,117.103710193572,30.3832015240944,117.123710193572,30.4032015240944,117.083710193572,30.3632015240944,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.4032015240944,117.123710193572&visible=30.3632015240944,117.083710193572",Lake,9,,,,_untitled_296,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,114.950258311293,30.2554474929193,114.970258311293,30.2754474929193,114.930258311293,30.2354474929193,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.2754474929193,114.970258311293&visible=30.2354474929193,114.930258311293",Lake,9,,,,_untitled_295,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,115.029244488345,30.3150562286635,115.049244488345,30.3350562286635,115.009244488345,30.2950562286635,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.3350562286635,115.049244488345&visible=30.2950562286635,115.009244488345",Lake,9,,,,_untitled_294,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,114.650973661342,30.2388159197364,114.670973661342,30.2588159197364,114.630973661342,30.2188159197364,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.2588159197364,114.670973661342&visible=30.2188159197364,114.630973661342",Lake,9,,,,_untitled_293,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,114.359436098291,30.429122327927,114.379436098291,30.449122327927,114.339436098291,30.409122327927,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.449122327927,114.379436098291&visible=30.409122327927,114.339436098291",Lake,9,,,,_untitled_292,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,114.311014229172,30.5005056287564,114.331014229172,30.5205056287564,114.291014229172,30.4805056287564,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.5205056287564,114.331014229172&visible=30.4805056287564,114.291014229172",Lake,9,,,,_untitled_291,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,90.8669480921539,68.9540274662842,90.8869480921539,68.9740274662842,90.8469480921539,68.9340274662842,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=68.9740274662842,90.8869480921539&visible=68.9340274662842,90.8469480921539",Lake,9,Ozero Sobachye,O. Sobachye,Lake Sobachye,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,91.454026736089,69.0906124212733,91.474026736089,69.1106124212733,91.434026736089,69.0706124212733,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.1106124212733,91.474026736089&visible=69.0706124212733,91.434026736089",Lake,9,Ozero Sobachye,O. Sobachye,Lake Sobachye,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,90.178849426308,69.2904856635957,90.198849426308,69.3104856635957,90.158849426308,69.2704856635957,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.3104856635957,90.198849426308&visible=69.2704856635957,90.158849426308",Lake,9,Ozero Glubokoye,O. Glubokoye,Lake Glubokoye,,,,-99,,7,8,,,,,,,,,,
N/A,,Poykovskiy,Khanty-Mansiy,Greenland,3972,,88.6973324286127,71.919010136818,88.7173324286127,71.939010136818,88.6773324286127,71.899010136818,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=71.939010136818,88.7173324286127&visible=71.899010136818,88.6773324286127",Lake,9,Ozero Purinskoye,O. Purinskoye,Lake Purinskoye,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,92.0530523148972,73.8741030781947,92.0730523148972,73.8941030781947,92.0330523148972,73.8541030781947,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=73.8941030781947,92.0730523148972&visible=73.8541030781947,92.0330523148972",Lake,9,Ozero Ayaturku,O. Ayaturku,Lake Ayaturku,,,,-99,,7,8,,,,,,,,,,
N/A,,Krestovo,Nenets,Svalbard and Jan Mayen,9178,,78.5063541154522,54.5507907257316,78.5263541154522,54.5707907257316,78.4863541154522,54.5307907257316,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=54.5707907257316,78.5263541154522&visible=54.5307907257316,78.4863541154522",Lake,9,,,,_untitled_234,,,-99,,7,8,,,,,,,,,,
N/A,,Kartayël’,Komi,Russia,166002,,77.99811165657,53.3204958563848,78.01811165657,53.3404958563848,77.97811165657,53.3004958563848,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.3404958563848,78.01811165657&visible=53.3004958563848,77.97811165657",Lake,9,Ozero Bol'shoye Topol'noye,O. Bol'shoye Topol'noye,Lake Bol'shoye Topol'noye,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,90.9851666529198,24.1635818819294,91.0051666529198,24.1835818819294,90.9651666529198,24.1435818819294,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=24.1835818819294,91.0051666529198&visible=24.1435818819294,90.9651666529198",Lake,8,,,,_untitled_45,,,-99,,6,7,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-50.1516454831556,-21.35144100136,-50.1316454831556,-21.33144100136,-50.1716454831556,-21.37144100136,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-21.33144100136,-50.1316454831556&visible=-21.37144100136,-50.1716454831556",Lake,8,,,,_untitled_41,,,-99,,6,7,,,,,,,,,,
N/A,,Pod”yël’sk,Komi,Svalbard and Jan Mayen,9178,,79.7864928448139,52.7014480970269,79.8064928448139,52.7214480970269,79.7664928448139,52.6814480970269,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=52.7214480970269,79.8064928448139&visible=52.6814480970269,79.7664928448139",Lake,9,Ozero Kuchukskoye,O. Kuchukskoye,Lake Kuchukskoye,,,,-99,,7,8,,,,,,,,,,
N/A,,Achim,Western,Bouvet Island,,,-54.2384697418038,-2.25368516131158,-54.2184697418038,-2.23368516131158,-54.2584697418038,-2.27368516131158,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-2.23368516131158,-54.2184697418038&visible=-2.27368516131158,-54.2584697418038",Lake,8,Lago Grande,L. Grande,,,,,-99,,6,7,,,,,,,,,,
N/A,,Wakīl Kamāl Kêlay,Hilmand,Afghanistan,3953,,29.628335929461,64.2106439216845,29.648335929461,64.2306439216845,29.608335929461,64.1906439216845,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.2306439216845,29.648335929461&visible=64.1906439216845,29.608335929461",Lake,8,,,,_untitled_40,,,-99,,6,7,,,,,,,,,,
N/A,,Reykholt,Vesturland,Spain,38917,,24.7438465405845,-21.2919794476794,24.7638465405845,-21.2719794476794,24.7238465405845,-21.3119794476794,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-21.2719794476794,24.7638465405845&visible=-21.3119794476794,24.7238465405845",Lake,8,Lake Xau,L. Xau,,,,,-99,,6,7,,,,,,,,,,
N/A,,,,,,,121.207759815239,14.3505121578045,121.227759815239,14.3705121578045,121.187759815239,14.3305121578045,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=14.3705121578045,121.227759815239&visible=14.3305121578045,121.187759815239",Lake,8,Laguna de Bay,Lag. de Bay,,,,,-99,,6,7,,,,,,,,,,
N/A,,Capalbio Scalo,Toscana,Italy,00058,,41.592115795966,11.3819971177452,41.612115795966,11.4019971177452,41.572115795966,11.3619971177452,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=11.4019971177452,41.612115795966&visible=11.3619971177452,41.572115795966",Lake,8,Lake Adobed,L. Adobed,,,,,-99,,6,7,,,,,,,,,,
N/A,,Qila Khudābadān,Baluchistan,Pakistan,95100,,28.6909548712185,64.0836258008272,28.7109548712185,64.1036258008272,28.6709548712185,64.0636258008272,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.1036258008272,28.7109548712185&visible=64.0636258008272,28.6709548712185",Lake,8,,,,_untitled_39,,,-99,,6,7,,,,,,,,,,
N/A,,Cussorgia,Sardegna,Italy,09011,,39.0599741744212,8.39331813497735,39.0799741744212,8.41331813497735,39.0399741744212,8.37331813497735,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=8.41331813497735,39.0799741744212&visible=8.37331813497735,39.0399741744212",Lake,8,Lake Koka,L. Koka,,,,,-99,,6,7,,,,,,,,,,
N/A,,Ouakam,Dakar,Argentina,V9411,,-57.7821860720814,-17.5347157289708,-57.7621860720814,-17.5147157289708,-57.8021860720814,-17.5547157289708,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-17.5147157289708,-57.7621860720814&visible=-17.5547157289708,-57.8021860720814",Lake,8,,,,_untitled_33,,,-99,,6,7,,,,,,,,,,
N/A,,Poggio Murella,Toscana,Italy,00058,,41.6607637371668,11.5547888603715,41.6807637371668,11.5747888603715,41.6407637371668,11.5347888603715,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=11.5747888603715,41.6807637371668&visible=11.5347888603715,41.6407637371668",Lake,8,Lake Gemeri,L. Gemeri,,,,,-99,,6,7,,,,,,,,,,
N/A,,Silveiras,Sao Paulo,Argentina,V9411XAK,,-71.7252836894963,-44.8605376506037,-71.7052836894963,-44.8405376506037,-71.7452836894963,-44.8805376506037,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-44.8405376506037,-71.7052836894963&visible=-44.8805376506037,-71.7452836894963",Lake,8,Lago La Plata,L. La Plata,,,,,-99,,6,7,,,,,,,,,,
N/A,,La Lecina,Aragón,Spain,22149,,42.3931721942281,0.042502212379006,42.4131721942281,0.062502212379006,42.3731721942281,0.022502212379006,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=0.062502212379006,42.4131721942281&visible=0.022502212379006,42.3731721942281",Lake,8,,,,_untitled_44,,,-99,,6,7,,,,,,,,,,
N/A,,Cunha,Sao Paulo,Argentina,V9411XAK,,-71.483431515026,-44.9320681334967,-71.463431515026,-44.9120681334967,-71.503431515026,-44.9520681334967,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-44.9120681334967,-71.463431515026&visible=-44.9520681334967,-71.503431515026",Lake,8,Lago Fontana,L. Fontana,,,,,-99,,6,7,,,,,,,,,,
N/A,,Il’ma,Murmansk,Greenland,3972,,87.2745867661455,34.6023225582727,87.2945867661455,34.6223225582727,87.2545867661455,34.5823225582727,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=34.6223225582727,87.2945867661455&visible=34.5823225582727,87.2545867661455",Lake,8,,,,_untitled_31,,,-99,,6,7,,,,,,,,,,
N/A,,,,,,,92.5586592488336,68.1100855137977,92.5786592488336,68.1300855137977,92.5386592488336,68.0900855137977,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=68.1300855137977,92.5786592488336&visible=68.0900855137977,92.5386592488336",Lake,8,Ozero Dyupkun,O. Dyupkun,Lake Dyupkun,,,,-99,,6,7,,,,,,,,,,
N/A,,,,,,,141.526468376353,-6.98912087447874,141.546468376353,-6.96912087447874,141.506468376353,-7.00912087447874,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-6.96912087447874,141.546468376353&visible=-7.00912087447874,141.506468376353",Lake,8,Lake Murray,L. Murray,,,,,-99,,6,7,,,,,,,,,,
N/A,,,,,,,92.1328151158508,35.2207815893763,92.1528151158508,35.2407815893763,92.1128151158508,35.2007815893763,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=35.2407815893763,92.1528151158508&visible=35.2007815893763,92.1128151158508",Lake,8,Elsen Nur,Elsen Nur,,,,,-99,,6,7,,,,,,,,,,
N/A,,Golma,Møre og Romsdal,Svalbard and Jan Mayen,9178,,81.1046348144445,7.92395453426589,81.1246348144445,7.94395453426589,81.0846348144445,7.90395453426589,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=7.94395453426589,81.1246348144445&visible=7.90395453426589,81.0846348144445",Lake,8,,,,_untitled_30,,,-99,,6,7,,,,,,,,,,
N/A,,Dinga,Northern,Burkina Faso,,,10.0668655713308,-0.960543550822152,10.0868655713308,-0.940543550822152,10.0468655713308,-0.980543550822152,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-0.940543550822152,10.0868655713308&visible=-0.980543550822152,10.0468655713308",Lake,8,Lac Onangu,L. Onangu,,,,,-99,,6,7,,,,,,,,,,
N/A,,I-n-Fézaouan,Timbuktu,Mali,61015,,18.3545080491097,-2.13490923601395,18.3745080491097,-2.11490923601395,18.3345080491097,-2.15490923601395,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-2.11490923601395,18.3745080491097&visible=-2.15490923601395,18.3345080491097",Lake,8,Lac Mai-Ndombe,L. Mai-Ndombe,,,,,-99,,6,7,,,,,,,,,,
N/A,,Tilemsoun,Guelmim - Es-Semara,Morocco,72003,,27.0180807647266,-10.9096095016819,27.0380807647266,-10.8896095016819,26.9980807647266,-10.9296095016819,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-10.8896095016819,27.0380807647266&visible=-10.9296095016819,26.9980807647266",Lake,8,Lake Rentenue,L. Rentenue,,,,,-99,,6,7,,,,,,,,,,
N/A,,Gortsunovka,Sverdlovsk,Russia,624444,,68.3879508641699,60.2152396241264,68.4079508641699,60.2352396241264,68.3679508641699,60.1952396241264,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=60.2352396241264,68.4079508641699&visible=60.1952396241264,68.3679508641699",Lake,9,Ozero Enetor,O. Enetor,Lake Enetor,,,,-99,,7,8,,,,,,,,,,
N/A,,Chernoyarka,Sverdlovsk,Russia,169915,,69.0321233100848,60.6772441216595,69.0521233100848,60.6972441216595,69.0121233100848,60.6572441216595,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=60.6972441216595,69.0521233100848&visible=60.6572441216595,69.0121233100848",Lake,9,Ozero Ergipskiy Sor,O. Ergipskiy Sor,Lake Ergipskiy Sor,,,,-99,,7,8,,,,,,,,,,
N/A,,Khanglasy,Khanty-Mansiy,Russia,624378,,67.2294575191734,61.6177375078452,67.2494575191734,61.6377375078452,67.2094575191734,61.5977375078452,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.6377375078452,67.2494575191734&visible=61.5977375078452,67.2094575191734",Lake,9,Ozero Bolshoy Sor,O. Bolshoy Sor,Lake Bolshoy Sor,,,,-99,,7,8,,,,,,,,,,
N/A,,Timkapaul’,Khanty-Mansiy,Russia,623771,,65.7293930807534,62.2796152477007,65.7493930807534,62.2996152477007,65.7093930807534,62.2596152477007,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=62.2996152477007,65.7493930807534&visible=62.2596152477007,65.7093930807534",Lake,9,Ozero Vandmtor,O. Vandmtor,Lake Vandmtor,,,,-99,,7,8,,,,,,,,,,
N/A,,Sal’yuri-Paul’,Khanty-Mansiy,Russia,641821,,66.0274773021771,63.8184037222816,66.0474773021771,63.8384037222816,66.0074773021771,63.7984037222816,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.8384037222816,66.0474773021771&visible=63.7984037222816,66.0074773021771",Lake,9,Ozero Bolshoy Kazymskiy Sor,O. Bolshoy Kazymskiy Sor,Lake Bolshoy Kazymskiy Sor,,,,-99,,7,8,,,,,,,,,,
N/A,,Cherepanovo,Tyumen',Russia,169915,,65.1343846684111,66.0040573662342,65.1543846684111,66.0240573662342,65.1143846684111,65.9840573662342,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=66.0240573662342,65.1543846684111&visible=65.9840573662342,65.1143846684111",Lake,9,Ozero Shuryshkarskiy Sor,O. Shuryshkarskiy Sor,Lake Shuryshkarskiy Sor,,,,-99,,7,8,,,,,,,,,,
N/A,,Zaozërnyy,Tyumen',Russia,169915,,69.0822604595184,69.5150854925972,69.1022604595184,69.5350854925972,69.0622604595184,69.4950854925972,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.5350854925972,69.1022604595184&visible=69.4950854925972,69.0622604595184",Lake,9,Ozero Yambuto,O. Yambuto,Lake Yambuto,,,,-99,,7,8,,,,,,,,,,
N/A,,Ivanovka,Chelyabinsk,Russia,456006,,55.2830838881252,57.3210515261678,55.3030838881252,57.3410515261678,55.2630838881252,57.3010515261678,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=57.3410515261678,55.3030838881252&visible=57.3010515261678,55.2630838881252",Reservoir,7,Votkinsk Reservoir,Votkinsk Res.,Votkinskoe Reservoir,,,Votkinsk,1963,,5.7,6.7,,,,,,,,,,
,Error: Index was outside the bounds of the array.,,,,,,-45.8786485811545,-21.0302897386594,-45.8586485811545,-21.0102897386594,-45.8986485811545,-21.0502897386594,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-21.0102897386594,-45.8586485811545&visible=-21.0502897386594,-45.8986485811545",Reservoir,8,Represa Furnas,Rs. Furnas,,,,,1963,,6,7,,,,,,,,,,
N/A,,São Martinho,Ribeira Grande de Santiago,Argentina,V9411,,-49.7052689945486,-23.3648916309406,-49.6852689945486,-23.3448916309406,-49.7252689945486,-23.3848916309406,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-23.3448916309406,-49.6852689945486&visible=-23.3848916309406,-49.7252689945486",Reservoir,8,Represa Itarare,Rs. Itarare,,,,Xavantes,-99,,6,7,,,,,,,,,,
N/A,,Curral Velho,Boa Vista,Argentina,V9411,,-50.9494868753607,-22.8095737051068,-50.9294868753607,-22.7895737051068,-50.9694868753607,-22.8295737051068,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-22.7895737051068,-50.9294868753607&visible=-22.8295737051068,-50.9694868753607",Reservoir,8,Represa Iepe,Rs. Iepe,,,,Capivara,1976,,6,7,,,,,,,,,,
N/A,,Gjermundsnes,Møre og Romsdal,Svalbard and Jan Mayen,9178,,81.5000799294504,7.18480621103826,81.5200799294504,7.20480621103826,81.4800799294504,7.16480621103826,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=7.20480621103826,81.5200799294504&visible=7.16480621103826,81.4800799294504",Reservoir,9,Senanayake Samudra,Senanayake Samudra,,,,Gal Oya Dam,-99,,7,8,,,,,,,,,,
N/A,,Reketa,Tana River,Kenya,,,-2.70689810055691,40.3949670340332,-2.68689810055691,40.4149670340332,-2.72689810055691,40.3749670340332,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=40.4149670340332,-2.68689810055691&visible=40.3749670340332,-2.72689810055691",Reservoir,9,Embalse de Buenda,Emb. de Buenda,,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,117.366404957097,38.7269527076416,117.386404957097,38.7469527076416,117.346404957097,38.7069527076416,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=38.7469527076416,117.386404957097&visible=38.7069527076416,117.346404957097",Reservoir,9,Baidagang Shuiku,Baidagang Sk.,,,,,-99,,7,8,,,,,,,,,,
N/A,,Sogom,Khanty-Mansiy,Svalbard and Jan Mayen,9178,,87.7631677416998,68.0740259082241,87.7831677416998,68.0940259082241,87.7431677416998,68.0540259082241,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=68.0940259082241,87.7831677416998&visible=68.0540259082241,87.7431677416998",Reservoir,9,Khantayskoye Reservoir,Khantayskoye Res.,,,,,1970,,7,8,,,,,,,,,,
N/A,,,,,,,-112.539754301103,69.9280783629629,-112.519754301103,69.9480783629629,-112.559754301103,69.9080783629629,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.9480783629629,-112.519754301103&visible=69.9080783629629,-112.559754301103",Lake,9,,,,_untitled_132,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,119.3349768736,32.946524343157,119.3549768736,32.966524343157,119.3149768736,32.926524343157,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=32.966524343157,119.3549768736&visible=32.926524343157,119.3149768736",Lake,5,Gaoyou Hu,Gaoyou Hu,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Mokrovskaya,Tyumen',Svalbard and Jan Mayen,9178,,87.7773795780516,69.7879610384482,87.7973795780516,69.8079610384482,87.7573795780516,69.7679610384482,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.8079610384482,87.7973795780516&visible=69.7679610384482,87.7573795780516",Lake,5,Ozero Pyasino,O. Pyasino,Lake Pyasino,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Belosludskiy,Arkhangel'sk,Russia,162358,,61.6075825658116,46.1076916492775,61.6275825658116,46.1276916492775,61.5875825658116,46.0876916492775,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=46.1276916492775,61.6275825658116&visible=46.0876916492775,61.5875825658116",Lake,7,,,,_untitled_137,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,Qoort,Bari,Saudi Arabia,,,18.8758766405794,49.9282436553195,18.8958766405794,49.9482436553195,18.8558766405794,49.9082436553195,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.9482436553195,18.8958766405794&visible=49.9082436553195,18.8558766405794",Lake,7,,,,_untitled_134,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,Aḩmadābād,Bushehr,Norway,,,-85.2138778042046,52.3334929381124,-85.1938778042046,52.3534929381124,-85.2338778042046,52.3134929381124,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=52.3534929381124,-85.1938778042046&visible=52.3134929381124,-85.2338778042046",Lake,9,,,,_untitled_48,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,114.592986758721,30.6390039505719,114.612986758721,30.6590039505719,114.572986758721,30.6190039505719,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.6590039505719,114.612986758721&visible=30.6190039505719,114.572986758721",Lake,9,,,,_untitled_290,,,-99,,7,8,,,,,,,,,,
N/A,,Es Safsâf,Tlemcen,Algeria,13000,,29.9243223985814,-1.27919271844218,29.9443223985814,-1.25919271844218,29.9043223985814,-1.29919271844218,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-1.25919271844218,29.9443223985814&visible=-1.29919271844218,29.9043223985814",Lake,8,Lake Bunyonyi,L. Bunyonyi,,,,,-99,,6,7,,,,,,,,,,
N/A,,Pulju,Lapland,Svalbard and Jan Mayen,9178,,75.5995713604421,24.8297279016284,75.6195713604421,24.8497279016284,75.5795713604421,24.8097279016284,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=24.8497279016284,75.6195713604421&visible=24.8097279016284,75.5795713604421",Lake,8,,,,_untitled_13,,,-99,,6,7,,,,,,,,,,
